team,recommendation_type,target_role,domestic_player,domestic_team,quality_score,similarity_score,gap_score,reliability_score,recent_form_score,role_fit_score,ml_suitability_score,archetype_role_match_score,cluster_label,archetype_role,final_recommendation_score,closest_ipl_benchmark,closest_ipl_benchmark_team,current_role_count,target_role_count,role_deficit,role_rank,overall_team_rank
Chennai Super Kings,batting,middle_order,Mohit Jangra,Mizoram,23.79,71.08,50.0,40.0,29.16,60.0,44.8,0.0,batting_tailender_cluster_1,tailender,40.32,AJ Turner,Rajasthan Royals,1,2,1,12,179
Chennai Super Kings,batting,middle_order,Kangabam Singh,Manipur,17.65,85.64,50.0,100.0,32.88,6.67,23.69,0.0,batting_tailender_cluster_1,tailender,40.2,CJ Ferguson,Pune Warriors,1,2,1,13,180
Chennai Super Kings,batting,middle_order,Henan Nazir,Jammu & Kashmir,19.08,64.23,50.0,52.9,34.4,33.33,35.99,0.0,batting_tailender_cluster_1,tailender,36.61,MC Juneja,Delhi Capitals,1,2,1,14,184
Chennai Super Kings,batting,middle_order,Lalhruaizela,Mizoram,13.01,84.73,50.0,100.0,5.98,0.0,19.33,0.0,batting_tailender_cluster_2,tailender,35.34,CJ Ferguson,Pune Warriors,1,2,1,15,185
Chennai Super Kings,batting,middle_order,J Anderson,Mizoram,11.85,73.79,50.0,45.8,24.46,20.0,16.98,0.0,batting_tailender_cluster_2,tailender,31.66,MS Wade,Gujarat Titans,1,2,1,16,187
Chennai Super Kings,batting,middle_order,SK Gharami,Bengal,1.77,73.29,50.0,22.9,6.9,0.0,14.31,0.0,batting_tailender_cluster_2,tailender,23.26,AA Bilakhia,Sunrisers Hyderabad,1,2,1,17,188
Chennai Super Kings,bowling,middle_overs_bowler,Tanush Kotian,Mumbai,73.76,87.25,50.0,100.0,85.52,78.12,96.97,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,81.4,PP Chawla,Punjab Kings,1,2,1,1,5
Chennai Super Kings,bowling,middle_overs_bowler,K Kartikeya,Madhya Pradesh,72.65,92.06,50.0,100.0,76.79,71.88,97.95,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,80.5,R Sharma,Pune Warriors,1,2,1,2,9
Chennai Super Kings,bowling,middle_overs_bowler,Abid Mushtaq,Jammu & Kashmir,71.53,85.47,50.0,100.0,55.55,81.25,89.96,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,77.3,M Muralitharan,Chennai Super Kings,1,2,1,3,15
Chennai Super Kings,bowling,middle_overs_bowler,KH Pandya,Baroda,50.66,96.16,50.0,100.0,62.21,87.5,79.32,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.96,R Ashwin,Chennai Super Kings,1,2,1,4,24
Chennai Super Kings,bowling,middle_overs_bowler,Lalit Yadav,Delhi,48.78,91.15,50.0,100.0,80.52,75.0,83.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,74.83,J Botha,Rajasthan Royals,1,2,1,5,26
Chennai Super Kings,bowling,middle_overs_bowler,K Gowtham,Karnataka,53.74,92.01,50.0,100.0,76.95,46.88,95.04,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.94,PP Ojha,Sunrisers Hyderabad,1,2,1,6,29
Chennai Super Kings,bowling,middle_overs_bowler,R Parag,Assam,56.89,84.34,50.0,100.0,42.73,84.38,89.54,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,73.19,A Kumble,Royal Challengers Bengaluru,1,2,1,7,32
Chennai Super Kings,bowling,middle_overs_bowler,Chirag Jani,Saurashtra,44.74,90.05,50.0,100.0,83.93,67.19,78.27,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.89,JH Kallis,Kolkata Knight Riders,1,2,1,8,34
Chennai Super Kings,bowling,middle_overs_bowler,KC Cariappa,Karnataka,82.87,98.42,50.0,100.0,43.25,96.88,98.34,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.68,SP Narine,Kolkata Knight Riders,1,2,1,9,35
Chennai Super Kings,bowling,middle_overs_bowler,YS Chahal,Haryana,44.6,69.85,50.0,100.0,83.77,90.62,79.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,72.28,MJ Santner,Chennai Super Kings,1,2,1,10,37
Chennai Super Kings,bowling,middle_overs_bowler,Saransh Jain,Madhya Pradesh,42.59,76.82,50.0,100.0,71.66,93.75,75.7,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,71.65,IS Sodhi,Rajasthan Royals,1,2,1,11,39
Chennai Super Kings,bowling,middle_overs_bowler,M Markande,Punjab,47.14,92.92,50.0,100.0,63.9,28.12,97.84,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.85,RD Chahar,Mumbai Indians,1,2,1,12,47
Chennai Super Kings,bowling,middle_overs_bowler,VR Iyer,Madhya Pradesh,49.79,85.89,50.0,100.0,60.52,40.62,93.4,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.8,J Botha,Rajasthan Royals,1,2,1,13,48
Chennai Super Kings,bowling,middle_overs_bowler,SS Agarwal,Chhattisgarh,60.9,93.39,50.0,100.0,32.34,25.0,97.81,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,69.2,Rashid Khan,Sunrisers Hyderabad,1,2,1,14,51
Chennai Super Kings,bowling,middle_overs_bowler,Dharmendrasinh Jadeja,Saurashtra,43.9,81.92,50.0,100.0,39.19,67.19,86.34,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.84,MM Ali,Chennai Super Kings,1,2,1,15,62
Chennai Super Kings,bowling,middle_overs_bowler,Shiva Singh,Uttar Pradesh,47.29,83.77,50.0,100.0,49.25,57.81,74.11,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.64,M Kartik,Kolkata Knight Riders,1,2,1,16,63
Chennai Super Kings,bowling,middle_overs_bowler,PP Chawla,Gujarat,86.69,94.53,50.0,100.0,52.89,34.38,97.43,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,67.49,PP Ojha,Sunrisers Hyderabad,1,2,1,17,64
Chennai Super Kings,bowling,middle_overs_bowler,Jasmer Dhankhar,Uttar Pradesh,50.91,80.72,50.0,55.0,70.91,57.81,89.9,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.15,MJ Clarke,Pune Warriors,1,2,1,18,66
Chennai Super Kings,bowling,middle_overs_bowler,J Yadav,Haryana,53.08,93.99,50.0,100.0,17.66,37.5,83.58,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,66.09,AR Patel,Delhi Capitals,1,2,1,19,72
Chennai Super Kings,bowling,middle_overs_bowler,NA Rathva,Baroda,58.36,86.42,50.0,100.0,14.71,15.62,98.47,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,65.02,PP Ojha,Sunrisers Hyderabad,1,2,1,20,78
Chennai Super Kings,bowling,middle_overs_bowler,KV Sharma,Railways,49.69,90.54,50.0,100.0,22.34,12.5,85.97,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,63.1,P Negi,Royal Challengers Bengaluru,1,2,1,21,94
Chennai Super Kings,bowling,middle_overs_bowler,S Dube,Mumbai,31.7,78.52,50.0,100.0,61.98,50.0,46.41,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,61.46,CR Brathwaite,Delhi Capitals,1,2,1,22,103
Chennai Super Kings,bowling,middle_overs_bowler,TC Vanlalremruata,Mizoram,42.38,75.45,50.0,43.8,59.16,43.75,70.85,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,59.05,Gurkeerat Singh,Punjab Kings,1,2,1,23,116
Chennai Super Kings,bowling,middle_overs_bowler,Shivam Chaudhary,Railways,27.84,89.74,50.0,100.0,30.52,21.88,63.0,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,58.07,TM Dilshan,Delhi Capitals,1,2,1,24,124
Chennai Super Kings,bowling,middle_overs_bowler,Harsh Tyagi,Railways,38.76,85.82,50.0,100.0,15.06,0.0,77.18,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,57.35,M Kartik,Kolkata Knight Riders,1,2,1,25,127
Chennai Super Kings,bowling,middle_overs_bowler,Sahil Lotra,Jammu & Kashmir,35.65,81.51,50.0,46.2,41.43,62.5,39.99,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,55.87,P Dubey,Delhi Capitals,1,2,1,26,137
Chennai Super Kings,bowling,middle_overs_bowler,Shivam Shukla,Madhya Pradesh,32.72,68.13,50.0,43.8,47.95,53.12,50.21,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.77,Gurkeerat Singh,Punjab Kings,1,2,1,27,146
Chennai Super Kings,bowling,middle_overs_bowler,AV Rajput,Baroda,29.0,89.22,50.0,60.0,58.7,6.25,41.86,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.36,V Puthur,Mumbai Indians,1,2,1,28,149
Chennai Super Kings,bowling,middle_overs_bowler,L Kishan Singha,Manipur,31.62,62.32,50.0,100.0,33.64,18.75,47.28,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,53.14,Harpreet Brar,Punjab Kings,1,2,1,29,151
Chennai Super Kings,bowling,middle_overs_bowler,Rahul Batham,Madhya Pradesh,21.37,54.65,50.0,85.0,38.73,9.38,41.07,100.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,47.39,PD Collingwood,Delhi Capitals,1,2,1,30,166
Chennai Super Kings,bowling,middle_overs_bowler,Akash Pandey,Railways,44.94,82.3,50.0,50.0,60.13,3.12,67.35,0.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,46.89,DG Nalkande,Gujarat Titans,1,2,1,31,167
Chennai Super Kings,bowling,middle_overs_bowler,S Hegde,Karnataka,12.56,79.53,50.0,43.8,24.61,31.25,28.05,100.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,44.71,MK Lomror,Rajasthan Royals,1,2,1,32,172
Chennai Super Kings,bowling,powerplay_bowler,I Sharma,Delhi,75.32,87.48,50.0,100.0,87.18,73.91,96.0,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,81.39,BW Hilfenhaus,Chennai Super Kings,1,2,1,1,6
Chennai Super Kings,bowling,powerplay_bowler,R Sai Kishore,Tamil Nadu,81.01,80.32,50.0,100.0,45.45,86.96,96.89,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,78.68,A Chandila,Rajasthan Royals,1,2,1,2,11
Chennai Super Kings,bowling,powerplay_bowler,Chintan Gaja,Gujarat,64.89,83.79,50.0,100.0,48.41,47.83,99.59,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.63,MF Maharoof,Delhi Capitals,1,2,1,3,36
Chennai Super Kings,bowling,powerplay_bowler,Sourabh Majumdar,Chhattisgarh,54.19,78.68,50.0,100.0,46.88,82.61,89.23,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,72.01,GD McGrath,Delhi Capitals,1,2,1,4,38
Chennai Super Kings,bowling,powerplay_bowler,Mukhtar Hussain,Assam,55.11,96.28,50.0,100.0,44.55,41.3,99.69,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,71.52,A Nehra,Delhi Capitals,1,2,1,5,40
Chennai Super Kings,bowling,powerplay_bowler,M Prasidh Krishna,Karnataka,54.23,85.6,50.0,100.0,49.09,58.7,92.22,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,71.19,DW Steyn,Sunrisers Hyderabad,1,2,1,6,41
Chennai Super Kings,bowling,powerplay_bowler,Yuvraj Singh,Punjab,55.17,75.33,50.0,100.0,33.25,78.26,80.75,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,69.06,AM Salvi,Delhi Capitals,1,2,1,7,52
Chennai Super Kings,bowling,powerplay_bowler,Manisankar Murasingh,Tripura,50.85,88.67,50.0,100.0,25.39,69.57,83.81,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,68.85,P Kumar,Punjab Kings,1,2,1,8,54
Chennai Super Kings,bowling,powerplay_bowler,Ajay Sarkar,Tripura,40.25,75.64,50.0,100.0,47.27,95.65,74.15,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,68.6,IK Pathan,Delhi Capitals,1,2,1,9,57
Chennai Super Kings,bowling,powerplay_bowler,A Kamboj,Haryana,67.34,81.87,50.0,52.5,51.2,52.17,93.36,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,68.17,KMDN Kulasekara,Chennai Super Kings,1,2,1,10,60
Chennai Super Kings,bowling,powerplay_bowler,CV Varun,Tamil Nadu,67.09,65.87,50.0,48.8,72.47,58.7,91.93,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,67.99,MF Maharoof,Delhi Capitals,1,2,1,11,61
Chennai Super Kings,bowling,powerplay_bowler,SZ Mulani,Mumbai,74.56,84.0,50.0,100.0,81.79,41.3,97.58,0.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,67.08,Iqbal Abdulla,Kolkata Knight Riders,1,2,1,12,67
Chennai Super Kings,bowling,powerplay_bowler,SI Sopariya,Baroda,60.31,55.18,50.0,62.5,64.03,91.3,68.21,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,66.44,AA Chavan,Rajasthan Royals,1,2,1,13,69
Chennai Super Kings,bowling,powerplay_bowler,Mrinmoy Dutta,Assam,48.97,70.97,50.0,100.0,40.52,34.78,90.32,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,64.5,JA Morkel,Chennai Super Kings,1,2,1,14,84
Chennai Super Kings,bowling,powerplay_bowler,Bishworjit Konthoujam,Manipur,56.27,82.61,50.0,100.0,13.57,26.09,87.21,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,63.83,AB Dinda,Kolkata Knight Riders,1,2,1,15,89
Chennai Super Kings,bowling,powerplay_bowler,Mohit Jangra,Mizoram,34.06,77.31,50.0,87.5,45.91,65.22,67.08,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,62.48,DJ Willey,Royal Challengers Bengaluru,1,2,1,16,100
Chennai Super Kings,bowling,powerplay_bowler,Rex Rajkumar,Manipur,40.03,91.95,50.0,100.0,25.91,13.04,62.04,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,59.4,S Tyagi,Chennai Super Kings,1,2,1,17,113
Chennai Super Kings,bowling,powerplay_bowler,SN Patel,Gujarat,49.58,75.85,50.0,43.8,48.54,30.43,70.83,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,58.15,A Choudhary,Royal Challengers Bengaluru,1,2,1,18,123
Chennai Super Kings,bowling,powerplay_bowler,Lalhruai Ralte,Mizoram,24.32,88.63,50.0,100.0,46.66,0.0,2.76,100.0,bowling_powerplay_bowler_cluster_0,powerplay_bowler,50.6,MJ Henry,Lucknow Super Giants,1,2,1,19,156
Chennai Super Kings,bowling,powerplay_bowler,Remruatdika Ralte,Mizoram,30.77,87.35,50.0,100.0,26.88,4.35,53.93,0.0,bowling_middle_overs_bowler_cluster_1,middle_overs_bowler,45.27,AL Menaria,Rajasthan Royals,1,2,1,20,171
Chennai Super Kings,bowling,powerplay_bowler,AK Sarkar,Tripura,12.93,88.89,50.0,93.8,43.18,17.39,30.49,0.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,41.91,AA Jhunjhunwala,Rajasthan Royals,1,2,1,21,174
Chennai Super Kings,bowling,powerplay_bowler,AR Pandey,Railways,18.29,91.62,50.0,100.0,16.43,21.74,3.97,0.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,39.11,Fazalhaq Farooqi,Sunrisers Hyderabad,1,2,1,22,183
Chennai Super Kings,bowling,powerplay_bowler,BM Chingakham,Manipur,11.09,92.12,50.0,50.0,16.88,8.7,20.02,0.0,bowling_middle_overs_bowler_cluster_2,middle_overs_bowler,33.1,KJ Abbott,Punjab Kings,1,2,1,23,186
Chennai Super Kings,batting,top_order_anchor,RM Patidar,Madhya Pradesh,89.81,78.34,100.0,100.0,96.17,100.0,95.54,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,83.88,C Connolly,Punjab Kings,0,1,1,1,3
Chennai Super Kings,batting,top_order_anchor,N Rana,Delhi,83.66,84.24,100.0,100.0,79.7,57.14,92.6,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.31,D Brevis,Mumbai Indians,0,1,1,2,14
Chennai Super Kings,batting,top_order_anchor,Anmolpreet Singh,Punjab,74.57,74.03,100.0,100.0,98.7,92.86,70.17,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,77.19,AB de Villiers,Royal Challengers Bengaluru,0,1,1,3,17
Chennai Super Kings,batting,top_order_anchor,Mandeep Singh,Punjab,80.64,63.68,100.0,100.0,76.96,85.71,93.41,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,76.29,C Green,Mumbai Indians,0,1,1,4,19
Chennai Super Kings,batting,top_order_anchor,SS Iyer,Mumbai,85.88,76.28,100.0,100.0,61.68,64.29,96.79,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,75.89,C Connolly,Punjab Kings,0,1,1,5,21
Chennai Super Kings,batting,top_order_anchor,R Parag,Assam,81.7,60.81,100.0,100.0,61.33,78.57,93.82,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.83,RM Patidar,Royal Challengers Bengaluru,0,1,1,6,30
Chennai Super Kings,batting,top_order_anchor,Harpreet Singh,Chhattisgarh,75.28,66.96,100.0,100.0,72.91,50.0,86.1,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,71.0,SE Marsh,Punjab Kings,0,1,1,7,42
Chennai Super Kings,batting,top_order_anchor,SA Yadav,Mumbai,84.78,64.84,100.0,100.0,45.87,71.43,74.64,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.88,RR Pant,Delhi Capitals,0,1,1,8,43
Chennai Super Kings,batting,top_order_anchor,A Badoni,Delhi,51.9,72.69,100.0,100.0,84.81,35.71,65.49,0.0,batting_tailender_cluster_1,tailender,64.88,PD Collingwood,Delhi Capitals,0,1,1,9,80
Chennai Super Kings,batting,top_order_anchor,YV Dhull,Delhi,51.42,67.73,100.0,100.0,53.23,42.86,83.35,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,63.39,KS Williamson,Sunrisers Hyderabad,0,1,1,10,93
Chennai Super Kings,batting,top_order_anchor,Himanshu Rana,Haryana,57.37,82.74,100.0,100.0,35.3,21.43,70.08,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,61.57,D Padikkal,Royal Challengers Bengaluru,0,1,1,11,102
Chennai Super Kings,batting,top_order_anchor,MK Pandey,Karnataka,71.14,60.27,100.0,100.0,23.59,14.29,79.8,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.04,PD Collingwood,Delhi Capitals,0,1,1,12,110
Chennai Super Kings,batting,top_order_anchor,Amandeep Khare,Chhattisgarh,48.3,87.46,100.0,100.0,27.77,7.14,67.1,0.0,batting_tailender_cluster_1,tailender,57.98,KS Williamson,Sunrisers Hyderabad,0,1,1,13,125
Chennai Super Kings,batting,top_order_anchor,N Sindhu,Haryana,58.37,57.15,100.0,60.4,45.27,28.57,80.45,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.72,MN van Wyk,Kolkata Knight Riders,0,1,1,14,134
Chennai Super Kings,allrounder,utility_player,SZ Mulani,Mumbai,74.05,86.68,100.0,0.0,81.13,86.88,93.74,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.99,M Morkel,Delhi Capitals,0,2,2,1,53
Chennai Super Kings,allrounder,utility_player,AV Rajput,Baroda,82.04,96.03,100.0,0.0,64.96,63.12,96.07,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,68.23,AB McDonald,Delhi Capitals,0,2,2,2,58
Chennai Super Kings,allrounder,utility_player,A Badoni,Delhi,62.34,96.01,100.0,0.0,57.78,57.19,70.31,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,60.4,Sikandar Raza,Punjab Kings,0,2,2,3,108
Chennai Super Kings,allrounder,utility_player,Mandeep Singh,Punjab,70.8,87.15,100.0,0.0,38.05,37.5,72.98,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,57.09,A Badoni,Lucknow Super Giants,0,2,2,4,131
Chennai Super Kings,allrounder,utility_player,Shivam Chaudhary,Railways,60.75,94.82,100.0,0.0,53.07,58.44,44.43,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,56.97,TM Dilshan,Delhi Capitals,0,2,2,5,132
Chennai Super Kings,allrounder,utility_player,Dharmendrasinh Jadeja,Saurashtra,61.8,94.57,100.0,0.0,39.57,40.0,46.56,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,54.16,B Lee,Punjab Kings,0,2,2,6,144
Chennai Super Kings,allrounder,utility_player,AR Pandey,Railways,51.9,96.18,100.0,0.0,44.74,42.19,42.09,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,52.71,R Sathish,Mumbai Indians,0,2,2,7,152
Chennai Super Kings,allrounder,utility_player,L Kishan Singha,Manipur,50.34,95.06,100.0,0.0,36.25,40.94,17.5,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,48.8,S Nadeem,Delhi Capitals,0,2,2,8,161
Chennai Super Kings,allrounder,utility_player,KS Sharma,Uttar Pradesh,65.33,71.08,100.0,0.0,18.35,12.5,63.79,0.0,allrounder_pure_bowler_cluster_4,pure_bowler,48.19,B Lee,Punjab Kings,0,2,2,9,164
Chennai Super Kings,allrounder,utility_player,Lalhruai Ralte,Mizoram,40.76,95.09,100.0,0.0,38.71,36.25,3.84,0.0,allrounder_pure_bowler_cluster_1,pure_bowler,45.3,JDS Neesham,Delhi Capitals,0,2,2,10,170
Delhi Capitals,batting,aggressive_opener,AM Rahane,Mumbai,84.08,98.36,50.0,100.0,92.61,82.35,94.69,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,86.04,Shubman Gill,Gujarat Titans,1,2,1,1,3
Delhi Capitals,batting,aggressive_opener,PP Shaw,Mumbai,89.28,94.38,50.0,100.0,64.73,94.12,86.71,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,84.07,P Simran Singh,Punjab Kings,1,2,1,2,4
Delhi Capitals,batting,aggressive_opener,Tarang Gohel,Saurashtra,73.21,87.3,50.0,77.9,82.88,100.0,24.66,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.78,JG Bethell,Royal Challengers Bengaluru,1,2,1,3,34
Delhi Capitals,batting,aggressive_opener,HV Patel,Haryana,85.9,75.85,50.0,100.0,65.22,41.18,66.82,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.38,J Fraser-McGurk,Delhi Capitals,1,2,1,4,35
Delhi Capitals,batting,aggressive_opener,P Simran Singh,Punjab,79.34,81.01,50.0,100.0,64.1,52.94,48.88,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,72.11,DR Smith,Chennai Super Kings,1,2,1,5,43
Delhi Capitals,batting,aggressive_opener,D Padikkal,Karnataka,85.96,90.4,50.0,100.0,17.17,11.76,94.76,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.62,DP Conway,Chennai Super Kings,1,2,1,6,51
Delhi Capitals,batting,aggressive_opener,H Desai,Saurashtra,51.02,91.11,50.0,100.0,75.05,88.24,28.34,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,70.53,S Sohal,Punjab Kings,1,2,1,7,52
Delhi Capitals,batting,aggressive_opener,AD Chopra,Mizoram,83.63,60.9,50.0,47.1,83.04,76.47,57.59,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,69.78,HM Amla,Punjab Kings,1,2,1,8,57
Delhi Capitals,batting,aggressive_opener,Hari Nishaanth,Tamil Nadu,62.19,80.02,50.0,100.0,74.57,64.71,25.86,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,68.45,PA Patel,Mumbai Indians,1,2,1,9,64
Delhi Capitals,batting,aggressive_opener,MA Agarwal,Karnataka,60.67,89.56,50.0,100.0,62.34,35.29,29.63,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,65.79,MA Agarwal,Punjab Kings,1,2,1,10,82
Delhi Capitals,batting,aggressive_opener,Ankit Kumar,Haryana,70.21,53.71,50.0,60.8,73.91,47.06,50.14,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.79,AD Hales,Sunrisers Hyderabad,1,2,1,11,103
Delhi Capitals,batting,aggressive_opener,Vivek Singh,Bengal,72.93,85.91,50.0,100.0,27.72,17.65,30.07,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.52,WP Saha,Punjab Kings,1,2,1,12,106
Delhi Capitals,batting,aggressive_opener,Rishav Das,Assam,49.31,86.56,50.0,100.0,60.38,23.53,37.66,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.5,PA Patel,Mumbai Indians,1,2,1,13,107
Delhi Capitals,batting,aggressive_opener,Jyotsnil Singh,Baroda,59.71,83.02,50.0,61.2,65.0,29.41,44.74,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,61.93,AD Hales,Sunrisers Hyderabad,1,2,1,14,109
Delhi Capitals,batting,aggressive_opener,Abishek Porel,Bengal,56.99,82.9,50.0,34.6,53.15,70.59,25.08,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.68,JG Bethell,Royal Challengers Bengaluru,1,2,1,15,120
Delhi Capitals,batting,aggressive_opener,HP Gawli,Madhya Pradesh,54.68,89.88,50.0,32.5,42.23,58.82,27.15,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,57.99,UT Khawaja,Rising Pune Supergiant,1,2,1,16,130
Delhi Capitals,batting,aggressive_opener,Shashank Chandrakar,Chhattisgarh,67.0,75.48,50.0,100.0,10.33,5.88,23.03,100.0,batting_aggressive_opener_cluster_0,aggressive_opener,56.15,PA Patel,Mumbai Indians,1,2,1,17,142
Delhi Capitals,batting,anchor_opener,Shivam Chaudhary,Railways,59.39,93.46,100.0,100.0,55.11,100.0,75.67,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.98,SR Tendulkar,Mumbai Indians,0,1,1,1,29
Delhi Capitals,batting,anchor_opener,Pratham Singh,Railways,66.51,89.58,100.0,100.0,66.63,88.24,58.51,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,73.08,M Vijay,Chennai Super Kings,0,1,1,2,37
Delhi Capitals,batting,anchor_opener,AV Rajput,Baroda,49.72,82.9,100.0,100.0,70.54,35.29,64.05,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.37,RS Bopara,Punjab Kings,0,1,1,3,94
Delhi Capitals,batting,anchor_opener,Saurav Chauhan,Gujarat,44.06,66.09,100.0,100.0,82.61,52.94,67.86,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,64.07,DJM Short,Rajasthan Royals,0,1,1,4,95
Delhi Capitals,batting,anchor_opener,Abhishek Goswami,Uttar Pradesh,46.43,65.56,100.0,100.0,79.27,58.82,46.98,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,62.63,DJM Short,Rajasthan Royals,0,1,1,5,104
Delhi Capitals,batting,anchor_opener,Arpit Gaud,Madhya Pradesh,38.34,78.66,100.0,89.6,40.05,94.12,33.99,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,60.24,RE Levi,Mumbai Indians,0,1,1,6,117
Delhi Capitals,batting,anchor_opener,Qamran Iqbal,Jammu & Kashmir,51.05,51.14,100.0,100.0,64.29,64.71,39.95,0.0,batting_aggressive_opener_cluster_0,aggressive_opener,59.78,LMP Simmons,Mumbai Indians,0,1,1,7,119
