player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
Swapnil Singh,534,30,432,35,24,22,17.8,50,0,0.267,2,0.067,14.3,6,1,0.2,0.033,123.61,0.137,0.056,0.081,0.532,0.333,0.064,0.569,0.367,121.43,116.03,138.03,death,21.56,13.5,Baroda,6,5.666666666666667,middle_order,middle_order
Swarajeet Das,70,11,103,4,0,8,6.36,23,0,0.273,2,0.182,7.2,0,0,0.0,0.0,67.96,0.039,0.0,0.039,0.229,0.505,0.257,0.514,0.229,58.06,69.23,80.0,death,0.5,7.67,Meghalaya,6,5.0,middle_order,middle_order
Swarupam Purkayastha,90,13,124,12,0,11,6.92,27,0,0.154,3,0.231,7.78,0,0,0.0,0.0,72.58,0.097,0.0,0.097,0.533,0.589,0.911,0.0,0.089,69.49,,133.33,death,9.0,6.3,Assam,2,2.6923076923076925,opener,anchor_opener
Syed Sagar,8,4,18,0,0,4,2.0,8,0,0.0,3,0.75,4.0,0,0,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.611,0.0,0.0,1.0,,0.0,53.33,death,,2.0,Jammu & Kashmir,9,8.25,tailender,tailender
T Kohli,812,26,722,85,16,24,31.23,90,0,0.077,1,0.038,26.34,10,6,0.385,0.231,112.47,0.14,0.022,0.118,0.537,0.41,0.451,0.413,0.137,100.83,118.79,144.16,death,38.0,30.96,Mizoram,1,1.9615384615384615,opener,anchor_opener
T Mishra,55,6,60,5,2,6,9.17,25,0,0.0,1,0.167,8.84,0,0,0.0,0.0,91.67,0.117,0.033,0.083,0.582,0.517,0.564,0.436,0.0,70.45,150.0,,mid,6.0,9.8,Tripura,2,3.0,opener,anchor_opener
T Pradeep,158,10,96,7,15,7,15.8,36,0,0.3,1,0.1,15.32,3,0,0.3,0.0,164.58,0.229,0.156,0.073,0.747,0.396,0.0,0.323,0.677,,150.0,172.58,death,25.0,11.86,Railways,9,8.0,tailender,lower_order_hitter
TM Srivastava,229,6,190,21,8,4,38.17,67,4,0.333,0,0.0,24.92,4,2,0.667,0.333,120.53,0.153,0.042,0.111,0.576,0.384,0.21,0.568,0.223,87.27,126.21,159.38,death,26.5,44.0,Uttarakhand,3,3.0,top_order,top_order_anchor
TS Saha,17,4,32,1,0,4,4.25,6,2,0.0,0,0.0,1.71,0,0,0.0,0.0,53.12,0.031,0.0,0.031,0.235,0.625,0.294,0.176,0.529,50.0,33.33,69.23,death,,4.25,Tripura,9,7.75,tailender,tailender
TT Sawkar,72,5,53,2,5,2,14.4,23,0,0.6,1,0.2,9.5,0,0,0.0,0.0,135.85,0.132,0.094,0.038,0.528,0.377,0.208,0.625,0.167,166.67,118.42,200.0,death,18.5,11.67,Goa,3,5.2,top_order,finisher
TU Deshpande,13,5,15,1,0,3,2.6,5,0,0.4,1,0.2,2.07,0,0,0.0,0.0,86.67,0.067,0.0,0.067,0.308,0.6,0.0,0.0,1.0,,,86.67,death,0.0,3.25,Mumbai,11,10.666666666666666,tailender,tailender
Tahmeed Rahman,18,10,40,1,0,5,1.8,7,0,0.5,3,0.3,2.1,0,0,0.0,0.0,45.0,0.025,0.0,0.025,0.222,0.65,0.0,0.111,0.889,,28.57,48.48,death,,1.8,Nagaland,9,8.7,tailender,tailender
Tajinder Singh,223,11,143,21,10,8,20.27,51,1,0.273,0,0.0,16.99,3,1,0.273,0.091,155.94,0.217,0.07,0.147,0.646,0.301,0.0,0.296,0.704,,122.22,176.4,death,23.25,12.33,Rajasthan,6,5.636363636363637,middle_order,finisher
Tana Davit,12,3,18,2,0,3,4.0,6,0,0.0,1,0.333,3.46,0,0,0.0,0.0,66.67,0.111,0.0,0.111,0.667,0.722,0.0,0.5,0.5,0.0,66.67,75.0,death,,4.0,Arunachal Pradesh,8,6.333333333333333,lower_order,tailender
Tanay Thyagarajan,111,11,86,9,5,8,10.09,25,0,0.273,2,0.182,9.81,0,0,0.0,0.0,129.07,0.163,0.058,0.105,0.595,0.372,0.0,0.171,0.829,,90.48,141.54,death,4.0,13.57,Hyderabad (India),8,7.909090909090909,lower_order,tailender
Tanmay Agarwal,925,36,747,96,22,35,25.69,97,0,0.028,2,0.056,21.23,13,6,0.361,0.167,123.83,0.158,0.029,0.129,0.558,0.352,0.615,0.336,0.049,119.29,126.42,187.5,death,37.87,17.0,Hyderabad (India),1,1.25,opener,anchor_opener
Tanush Kotian,51,4,39,4,2,2,12.75,28,7,0.5,0,0.0,10.21,0,0,0.0,0.0,130.77,0.154,0.051,0.103,0.549,0.385,0.0,0.176,0.824,,64.29,168.0,death,7.67,28.0,Mumbai,9,9.25,tailender,tailender
Tanveer Ul-Haq,38,8,52,2,1,4,4.75,11,1,0.5,0,0.0,3.88,0,0,0.0,0.0,73.08,0.058,0.019,0.038,0.368,0.519,0.0,0.158,0.842,,60.0,76.19,death,2.0,5.14,Rajasthan,9,8.875,tailender,tailender
Tarang Gohel,143,7,82,16,8,6,20.43,51,0,0.143,1,0.143,22.16,2,2,0.286,0.286,174.39,0.293,0.098,0.195,0.783,0.378,0.839,0.161,0.0,173.91,176.92,,mid,31.25,6.0,Saurashtra,1,1.1428571428571428,opener,aggressive_opener
Tashi Bhalla,17,3,22,2,1,3,5.67,13,0,0.0,1,0.333,6.66,0,0,0.0,0.0,77.27,0.136,0.045,0.091,0.824,0.727,0.0,1.0,0.0,,100.0,0.0,mid,,5.67,Sikkim,7,8.0,lower_order,tailender
Techi Doria,242,16,304,27,2,15,15.12,43,0,0.062,2,0.125,13.56,2,0,0.125,0.0,79.61,0.095,0.007,0.089,0.496,0.556,0.674,0.256,0.07,93.14,52.99,141.67,death,20.0,14.8,Arunachal Pradesh,2,2.5,opener,anchor_opener
Techi Neri,64,11,91,5,2,6,5.82,26,0,0.455,3,0.273,9.18,0,0,0.0,0.0,70.33,0.077,0.022,0.055,0.5,0.571,0.516,0.312,0.172,126.92,44.44,55.0,pp,,5.82,Arunachal Pradesh,8,7.090909090909091,lower_order,tailender
Techi Sonam,4,3,15,1,0,3,1.33,4,0,0.0,2,0.667,2.31,0,0,0.0,0.0,26.67,0.067,0.0,0.067,1.0,0.933,1.0,0.0,0.0,50.0,0.0,,pp,,1.33,Arunachal Pradesh,3,4.0,top_order,middle_order
Tejas Patel,43,4,24,7,0,2,10.75,22,2,0.5,0,0.0,9.84,0,0,0.0,0.0,179.17,0.292,0.0,0.292,0.651,0.167,0.0,0.07,0.93,,100.0,190.48,death,16.0,9.0,Gujarat,10,9.75,tailender,lower_order_hitter
Thomas Moirangthem,4,3,11,0,0,1,1.33,2,0,0.667,1,0.333,1.15,0,0,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.727,0.0,0.0,1.0,,,36.36,death,,1.33,Manipur,8,9.0,lower_order,tailender
Tilak Varma,520,18,360,39,25,15,28.89,75,0,0.167,2,0.111,25.02,8,6,0.444,0.333,144.44,0.178,0.069,0.108,0.588,0.319,0.352,0.469,0.179,130.71,137.08,221.43,death,34.0,22.5,Hyderabad (India),3,3.111111111111111,top_order,top_order_anchor
Treyaksh Bali,49,6,48,6,2,6,8.17,23,1,0.0,0,0.0,9.43,0,0,0.0,0.0,102.08,0.167,0.042,0.125,0.735,0.583,0.653,0.347,0.0,118.52,80.95,,pp,9.0,4.0,Haryana,2,2.1666666666666665,opener,anchor_opener
Tukuna Sahoo,15,3,22,2,0,2,5.0,6,4,0.333,0,0.0,1.0,0,0,0.0,0.0,68.18,0.091,0.0,0.091,0.533,0.591,0.733,0.0,0.267,52.38,,400.0,death,,5.0,Odisha,1,3.6666666666666665,opener,anchor_opener
U Kaul,140,4,145,13,1,4,35.0,69,5,0.0,0,0.0,26.28,3,1,0.75,0.25,96.55,0.097,0.007,0.09,0.414,0.366,0.236,0.486,0.279,73.33,94.44,139.29,death,31.0,36.33,Mizoram,2,2.5,opener,anchor_opener
U U Bose,434,24,376,47,17,23,18.08,72,0,0.042,3,0.125,17.3,3,2,0.125,0.083,115.43,0.17,0.045,0.125,0.668,0.5,0.684,0.276,0.039,119.28,101.69,188.89,death,31.75,15.35,Tripura,1,1.9166666666666667,opener,anchor_opener
UBT Chand,516,20,392,35,29,18,25.8,103,0,0.1,3,0.15,27.33,8,3,0.4,0.15,131.63,0.163,0.074,0.089,0.609,0.388,0.554,0.374,0.072,121.7,134.97,264.29,death,21.29,36.33,Delhi,1,1.3,opener,aggressive_opener
UR Kumar,92,4,66,4,7,2,23.0,35,3,0.5,0,0.0,14.24,2,0,0.5,0.0,139.39,0.167,0.106,0.061,0.63,0.333,0.239,0.761,0.0,122.22,145.83,,mid,29.67,3.0,Gujarat,3,3.75,top_order,middle_order
UR Patel,112,5,90,6,3,2,22.4,33,1,0.6,0,0.0,13.11,2,0,0.4,0.0,124.44,0.1,0.033,0.067,0.375,0.256,0.0,0.429,0.571,,111.63,136.17,death,17.0,26.0,Vidarbha,6,6.4,middle_order,middle_order
UT Yadav,56,6,26,4,5,2,9.33,26,0,0.667,0,0.0,10.11,0,0,0.0,0.0,215.38,0.346,0.192,0.154,0.821,0.308,0.071,0.0,0.929,200.0,,216.67,death,8.0,10.67,Vidarbha,8,7.333333333333333,lower_order,lower_order_hitter
Umang Sharma,264,11,168,25,12,9,24.0,95,0,0.182,1,0.091,28.3,4,1,0.364,0.091,157.14,0.22,0.071,0.149,0.652,0.274,0.295,0.53,0.174,130.0,181.82,148.39,mid,24.7,17.0,Uttar Pradesh,4,3.727272727272727,top_order,top_order_aggressor
Umar Nazir,13,3,12,2,0,1,4.33,9,0,0.667,1,0.333,4.51,0,0,0.0,0.0,108.33,0.167,0.0,0.167,0.615,0.417,0.0,0.0,1.0,,,108.33,death,,4.33,Jammu & Kashmir,11,10.75,tailender,tailender
Unnikrishnan Manukrishnan,44,5,29,4,1,1,8.8,21,0,0.8,1,0.2,7.66,0,0,0.0,0.0,151.72,0.172,0.034,0.138,0.5,0.345,0.0,0.0,1.0,,,151.72,death,4.0,12.0,Kerala,8,8.2,lower_order,lower_order_hitter
Upendra Yadav,537,24,449,46,19,20,22.38,70,0,0.167,3,0.125,21.76,8,3,0.333,0.125,119.6,0.145,0.042,0.102,0.555,0.372,0.313,0.412,0.276,107.69,104.25,182.72,death,23.0,21.85,Uttar Pradesh,1,3.2083333333333335,opener,anchor_opener
Urvil Patel,611,31,401,84,16,30,19.71,96,0,0.032,3,0.097,23.49,6,3,0.194,0.097,152.37,0.249,0.04,0.209,0.707,0.374,0.681,0.303,0.016,159.39,142.31,100.0,pp,19.48,20.38,Gujarat,2,2.129032258064516,opener,aggressive_opener
Utkarsh Singh,174,9,141,23,1,8,19.33,49,4,0.111,0,0.0,16.92,2,0,0.222,0.0,123.4,0.17,0.007,0.163,0.563,0.34,0.351,0.397,0.253,103.39,135.29,141.94,death,6.0,21.0,Jharkhand,2,4.6,opener,anchor_opener
Uvais Ahmad,214,7,127,19,13,6,30.57,72,5,0.143,0,0.0,28.47,2,2,0.286,0.286,168.5,0.252,0.102,0.15,0.72,0.299,0.079,0.252,0.668,113.33,100.0,246.55,death,,30.57,Arunachal Pradesh,5,4.142857142857143,middle_order,finisher
V Pratap Singh,2,3,12,0,0,1,0.67,1,0,0.667,0,0.0,0.58,0,0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.833,0.0,0.0,1.0,,,16.67,death,,0.67,Chhattisgarh,10,9.5,tailender,tailender
V Shankar,625,25,487,43,26,20,25.0,59,0,0.2,1,0.04,18.34,8,3,0.32,0.12,128.34,0.142,0.053,0.088,0.525,0.306,0.064,0.646,0.29,64.52,128.66,163.06,death,23.73,26.9,Tamil Nadu,4,4.4,top_order,top_order_anchor
VA Jagadeesh,84,8,94,7,0,7,10.5,28,0,0.125,1,0.125,9.81,0,0,0.0,0.0,89.36,0.074,0.0,0.074,0.333,0.372,0.429,0.345,0.226,80.0,87.88,118.75,death,10.86,8.0,Kerala,1,3.2222222222222223,opener,anchor_opener
VH Zol,132,8,137,15,1,8,16.5,38,3,0.0,0,0.0,12.33,1,0,0.125,0.0,96.35,0.117,0.007,0.109,0.5,0.467,0.758,0.242,0.0,100.0,88.89,0.0,pp,17.25,15.75,Maharashtra,2,2.375,opener,anchor_opener
VK Saha,7,3,12,0,0,1,2.33,6,0,0.667,0,0.0,3.21,0,0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.417,0.0,0.286,0.714,,66.67,55.56,mid,1.0,3.0,Tripura,9,10.0,tailender,tailender
VR Aaron,14,6,43,0,1,4,2.33,9,0,0.333,3,0.5,3.5,0,0,0.0,0.0,32.56,0.023,0.023,0.0,0.429,0.791,0.0,0.214,0.786,0.0,11.11,84.62,death,,2.33,Jharkhand,10,9.25,tailender,tailender
VR Iyer,901,33,655,87,33,22,27.3,88,1,0.333,0,0.0,20.95,12,4,0.364,0.121,137.56,0.183,0.05,0.133,0.606,0.327,0.252,0.395,0.353,142.77,112.3,177.65,death,33.17,20.27,Madhya Pradesh,5,4.205882352941177,middle_order,finisher
Vaibhav Singh Panwar,180,9,172,10,5,6,20.0,49,0,0.333,1,0.111,19.12,3,0,0.333,0.0,104.65,0.087,0.029,0.058,0.389,0.331,0.072,0.606,0.322,81.25,94.78,141.46,death,28.4,9.5,Uttarakhand,4,4.555555555555555,top_order,middle_order
Varun Sood,185,9,176,11,7,5,20.56,60,0,0.444,1,0.111,19.0,2,1,0.222,0.111,105.11,0.102,0.04,0.062,0.465,0.386,0.184,0.405,0.411,130.77,86.21,120.63,pp,21.0,20.5,Sikkim,2,5.444444444444445,opener,aggressive_opener
Vasuki Koushik,7,4,11,0,0,1,1.75,3,0,0.75,0,0.0,1.26,0,0,0.0,0.0,63.64,0.0,0.0,0.0,0.0,0.545,0.0,0.0,1.0,,,63.64,death,2.5,1.0,Karnataka,10,10.0,tailender,tailender
Vijay Bharti,28,4,36,2,2,4,7.0,24,0,0.0,2,0.5,11.49,0,0,0.0,0.0,77.78,0.111,0.056,0.056,0.714,0.667,0.929,0.071,0.0,81.25,66.67,0.0,pp,,7.0,Bihar,1,1.25,opener,anchor_opener
Vijay Sharma,119,10,112,9,2,5,11.9,30,0,0.5,1,0.1,11.38,1,0,0.1,0.0,106.25,0.098,0.018,0.08,0.403,0.375,0.042,0.269,0.689,55.56,82.05,128.12,death,15.17,7.0,Uttarakhand,5,5.7,middle_order,middle_order
Vijaykumar Vyshak,11,5,13,0,0,3,2.2,4,1,0.4,0,0.0,1.3,0,0,0.0,0.0,84.62,0.0,0.0,0.0,0.0,0.231,0.0,0.0,1.0,,,84.62,death,2.5,2.0,Karnataka,8,8.4,lower_order,tailender
Vikas Hathwala,364,22,315,32,10,16,16.55,61,1,0.273,0,0.0,14.37,4,1,0.182,0.045,115.56,0.133,0.032,0.102,0.516,0.368,0.066,0.569,0.365,88.89,105.08,146.15,death,15.62,17.07,Services,5,5.2727272727272725,middle_order,middle_order
Vikas Yadav,48,5,42,3,2,1,9.6,22,1,0.8,0,0.0,8.32,0,0,0.0,0.0,114.29,0.119,0.048,0.071,0.5,0.333,0.0,0.062,0.938,,30.0,140.62,death,3.0,11.25,Services,10,9.4,tailender,tailender
Vikash Kumar,21,5,18,2,1,5,4.2,15,0,0.0,1,0.2,6.22,0,0,0.0,0.0,116.67,0.167,0.056,0.111,0.667,0.5,0.0,0.286,0.714,,60.0,187.5,death,,4.2,Mizoram,6,6.0,middle_order,finisher
Vikash Singh,48,5,42,1,4,4,9.6,25,1,0.2,0,0.0,9.42,0,0,0.0,0.0,114.29,0.119,0.095,0.024,0.583,0.452,0.0,0.521,0.479,,156.25,88.46,mid,9.0,9.75,Jharkhand,9,9.2,tailender,tailender
Vikrant Rajput,153,6,136,10,6,6,25.5,48,2,0.0,0,0.0,17.44,3,0,0.5,0.0,112.5,0.118,0.044,0.074,0.497,0.353,0.183,0.765,0.052,80.0,120.62,200.0,death,40.0,11.0,Railways,3,3.3333333333333335,top_order,top_order_anchor
Vinoop Manoharan,131,8,123,10,4,7,16.38,52,1,0.125,0,0.0,20.65,3,1,0.375,0.125,106.5,0.114,0.033,0.081,0.489,0.39,0.053,0.672,0.275,58.33,118.92,97.3,mid,12.0,23.67,Kerala,6,5.875,middle_order,middle_order
Virat Singh,1236,36,948,112,40,28,34.33,103,0,0.222,1,0.028,26.91,18,9,0.5,0.25,130.38,0.16,0.042,0.118,0.557,0.328,0.269,0.489,0.241,114.04,120.28,194.77,death,40.58,27.35,Jharkhand,3,2.5277777777777777,top_order,top_order_anchor
Vishal Jayswal,12,3,11,1,0,2,4.0,12,0,0.333,2,0.667,6.93,0,0,0.0,0.0,109.09,0.091,0.0,0.091,0.333,0.364,0.0,0.0,1.0,,,109.09,death,0.0,6.0,Gujarat,9,8.666666666666666,tailender,tailender
Vishal Kushwah,309,18,189,16,26,13,17.17,60,0,0.278,1,0.056,16.25,4,1,0.222,0.056,163.49,0.222,0.138,0.085,0.712,0.386,0.065,0.252,0.683,250.0,98.73,206.86,pp,14.6,18.15,Chhattisgarh,6,5.65,middle_order,finisher
Vishnu Solanki,834,40,703,66,28,30,20.85,71,0,0.25,4,0.1,17.5,9,3,0.225,0.075,118.63,0.134,0.04,0.094,0.518,0.36,0.18,0.478,0.342,82.87,108.42,185.06,death,23.08,17.5,Baroda,3,4.35,top_order,finisher
Vishnu Vinod,768,27,532,62,39,20,28.44,71,1,0.259,0,0.0,20.92,10,5,0.37,0.185,144.36,0.19,0.073,0.117,0.628,0.327,0.49,0.329,0.181,145.74,129.74,175.95,death,30.58,26.73,Kerala,1,2.7777777777777777,opener,aggressive_opener
Vishvaraj Jadeja,315,18,266,30,7,15,17.5,50,1,0.167,0,0.0,14.36,3,1,0.167,0.056,118.42,0.139,0.026,0.113,0.514,0.357,0.295,0.413,0.292,100.0,112.07,161.4,death,19.1,15.5,Saurashtra,4,4.0,top_order,finisher
Vivek Kumar,32,8,27,2,2,6,4.0,18,0,0.25,3,0.375,6.14,0,0,0.0,0.0,118.52,0.148,0.074,0.074,0.625,0.444,0.0,0.0,1.0,,0.0,128.0,death,18.0,2.0,Bihar,8,8.125,lower_order,tailender
Vivek Singh,1056,42,775,102,49,37,25.14,71,0,0.119,1,0.024,21.82,14,8,0.333,0.19,136.26,0.195,0.063,0.132,0.665,0.413,0.563,0.309,0.128,139.02,124.43,158.82,death,31.18,18.5,Bengal,2,3.0476190476190474,opener,aggressive_opener
Vivekanand Tiwari,18,3,12,1,1,2,6.0,14,1,0.333,0,0.0,7.0,0,0,0.0,0.0,150.0,0.167,0.083,0.083,0.556,0.25,0.0,0.0,1.0,,,150.0,death,,6.0,Jharkhand,9,9.333333333333334,tailender,lower_order_hitter
Vivrant Sharma,56,4,57,9,1,4,14.0,24,4,0.0,0,0.0,8.21,0,0,0.0,0.0,98.25,0.175,0.018,0.158,0.75,0.632,1.0,0.0,0.0,98.25,,,pp,24.0,10.67,Jammu & Kashmir,1,1.5,opener,anchor_opener
WP Saha,561,24,436,54,17,23,23.38,129,0,0.042,3,0.125,30.61,6,4,0.25,0.167,128.67,0.163,0.039,0.124,0.567,0.344,0.439,0.503,0.059,132.97,129.36,100.0,pp,31.33,10.11,Bengal,2,2.875,opener,aggressive_opener
Waseem Raza,32,8,48,0,1,7,4.0,11,0,0.125,2,0.25,4.54,0,0,0.0,0.0,66.67,0.021,0.021,0.0,0.188,0.458,0.0,0.125,0.875,,28.57,82.35,death,,4.0,Jammu & Kashmir,8,8.0,lower_order,tailender
Washington Sundar,576,25,489,45,16,21,23.04,53,1,0.16,0,0.0,15.22,10,1,0.4,0.04,117.79,0.125,0.033,0.092,0.479,0.327,0.443,0.457,0.101,129.44,103.95,148.72,death,26.86,18.18,Tamil Nadu,2,2.96,opener,aggressive_opener
Wasiqur Rahman,95,15,112,3,4,11,6.33,20,0,0.267,3,0.2,5.69,0,0,0.0,0.0,84.82,0.062,0.036,0.027,0.379,0.473,0.032,0.368,0.6,17.65,74.47,118.75,death,8.6,5.2,Assam,5,5.866666666666666,middle_order,middle_order
Writtick Chatterjee,237,13,171,19,11,10,18.23,51,0,0.231,3,0.231,18.41,4,1,0.308,0.077,138.6,0.175,0.064,0.111,0.599,0.322,0.224,0.624,0.152,151.43,135.78,133.33,pp,23.57,12.0,Bengal,6,5.615384615384615,middle_order,middle_order
X Thalaivan Sargunam,103,6,139,9,1,6,17.17,29,6,0.0,0,0.0,9.24,0,0,0.0,0.0,74.1,0.072,0.007,0.065,0.408,0.525,0.495,0.505,0.0,71.83,76.47,,mid,8.0,19.0,Puducherry,3,3.1666666666666665,top_order,middle_order
Y Nagar,91,6,99,13,0,6,15.17,44,2,0.0,0,0.0,15.54,1,0,0.167,0.0,91.92,0.131,0.0,0.131,0.571,0.525,0.56,0.44,0.0,115.91,72.73,,pp,,15.17,Meghalaya,2,2.6666666666666665,opener,anchor_opener
YB Kothari,53,5,76,7,0,5,10.6,25,1,0.0,0,0.0,9.61,0,0,0.0,0.0,69.74,0.092,0.0,0.092,0.528,0.605,0.925,0.075,0.0,72.06,50.0,,pp,12.67,7.5,Rajasthan,1,1.0,opener,anchor_opener
YBK Jaiswal,349,16,270,45,11,15,21.81,66,0,0.062,1,0.062,17.98,4,2,0.25,0.125,129.26,0.207,0.041,0.167,0.705,0.452,0.616,0.347,0.037,122.86,140.7,144.44,death,27.5,12.33,Mumbai,3,2.125,top_order,middle_order
YK Pathan,354,23,353,22,11,14,15.39,47,0,0.391,3,0.13,14.19,3,0,0.13,0.0,100.28,0.093,0.031,0.062,0.435,0.402,0.003,0.477,0.52,25.0,73.8,153.33,death,13.69,17.6,Baroda,5,4.782608695652174,middle_order,finisher
YR Sharma,58,5,48,8,1,5,11.6,26,0,0.0,1,0.2,10.74,0,0,0.0,0.0,120.83,0.188,0.021,0.167,0.655,0.438,0.431,0.569,0.0,147.06,110.0,0.0,pp,12.25,9.0,Haryana,5,4.2,middle_order,middle_order
YS Chahal,5,5,15,0,0,3,1.0,2,0,0.4,1,0.2,1.0,0,0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.667,0.0,0.0,1.0,,,33.33,death,,1.0,Haryana,10,9.8,tailender,tailender
YV Dhull,284,10,268,27,7,7,28.4,66,0,0.3,1,0.1,20.96,5,1,0.5,0.1,105.97,0.127,0.026,0.101,0.528,0.414,0.282,0.514,0.204,80.81,105.8,187.1,death,36.0,17.0,Delhi,3,2.8,top_order,top_order_anchor
YV Takawale,69,6,85,6,2,6,11.5,31,0,0.0,1,0.167,12.05,1,0,0.167,0.0,81.18,0.094,0.024,0.071,0.522,0.553,0.623,0.362,0.014,91.49,69.44,50.0,pp,11.0,11.6,Nagaland,2,2.5,opener,anchor_opener
Yab Niya,12,5,41,0,0,1,2.4,6,1,0.8,0,0.0,2.07,0,0,0.0,0.0,29.27,0.0,0.0,0.0,0.0,0.732,0.0,0.5,0.5,,33.33,26.09,mid,,2.4,Arunachal Pradesh,8,9.2,lower_order,tailender
Yash Dayal,6,3,12,0,0,1,2.0,4,0,0.667,0,0.0,2.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.667,0.333,,50.0,50.0,mid,,2.0,Uttar Pradesh,11,11.0,tailender,tailender
Yash Nahar,250,12,205,23,11,11,20.83,103,0,0.083,5,0.417,30.41,3,1,0.25,0.083,121.95,0.166,0.054,0.112,0.632,0.463,0.504,0.328,0.168,100.8,136.67,210.0,death,23.12,16.25,Maharashtra,2,1.75,opener,anchor_opener
Yash Thakur,23,8,36,1,1,2,2.88,10,0,0.75,1,0.125,4.12,0,0,0.0,0.0,63.89,0.056,0.028,0.028,0.435,0.611,0.0,0.043,0.957,,8.33,91.67,death,0.0,3.29,Vidarbha,10,9.88888888888889,tailender,tailender
Yashaswi Rishav,48,3,59,7,0,3,16.0,35,5,0.0,0,0.0,16.52,1,0,0.333,0.0,81.36,0.119,0.0,0.119,0.583,0.559,0.521,0.375,0.104,75.76,85.71,100.0,death,,16.0,Bihar,1,3.0,opener,anchor_opener
Yashpal Singh,547,20,463,57,10,17,27.35,63,0,0.15,3,0.15,21.84,10,4,0.5,0.2,118.14,0.145,0.022,0.123,0.527,0.317,0.143,0.561,0.296,111.43,108.1,148.62,death,28.0,27.24,Sikkim,3,3.6,top_order,top_order_anchor
Yogesh Tiwari,63,4,71,7,2,4,15.75,53,0,0.0,1,0.25,25.16,1,1,0.25,0.25,88.73,0.127,0.028,0.099,0.635,0.563,0.476,0.524,0.0,76.92,110.0,0.0,mid,26.5,5.0,Meghalaya,1,2.0,opener,anchor_opener
Yudhvir Singh,38,7,20,3,3,5,5.43,22,0,0.286,1,0.143,7.81,0,0,0.0,0.0,190.0,0.3,0.15,0.15,0.789,0.35,0.0,0.184,0.816,,233.33,182.35,mid,1.0,6.17,Jammu & Kashmir,6,7.857142857142857,middle_order,finisher
Yuvraj Chudasama,9,3,12,0,0,1,3.0,8,0,0.667,1,0.333,4.36,0,0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,1.0,,,75.0,death,8.0,0.5,Saurashtra,10,10.333333333333334,tailender,tailender
Yuvraj Singh,338,18,311,35,9,13,18.78,54,0,0.278,2,0.111,18.29,6,2,0.333,0.111,108.68,0.141,0.029,0.113,0.574,0.444,0.186,0.562,0.251,121.15,99.48,125.0,death,29.33,13.5,Punjab,4,5.052631578947368,top_order,middle_order
Zafar Ali,71,5,58,10,2,5,14.2,36,1,0.0,0,0.0,16.18,1,0,0.2,0.0,122.41,0.207,0.034,0.172,0.732,0.534,0.972,0.028,0.0,123.21,100.0,,pp,21.33,3.5,Madhya Pradesh,1,1.0,opener,aggressive_opener
Zahoor Sofi,20,4,35,2,0,3,5.0,9,1,0.25,0,0.0,3.37,0,0,0.0,0.0,57.14,0.057,0.0,0.057,0.4,0.6,0.0,0.1,0.9,,20.0,72.0,death,,5.0,Jammu & Kashmir,7,8.0,lower_order,tailender
